CSVNumber,PrimaryActivityCode,SecondaryActivityCode,DescriptiveLabel,StartDate,UniBathWeekNo,DayOfWeek,StartTime,EndTime,DurationMins,EnjoymentScore,StartDateTime,EndDateTime
5,CW982,,Coursework,2021-03-06 00:00:00,23.0,Saturday,10:00,12:30,150.0,-1.0,2021-03-06 10:00:00,2021-03-06 12:30:00
5,X893,,Exercise,2021-03-06 00:00:00,23.0,Saturday,13:00,14:00,60.0,2.0,2021-03-06 13:00:00,2021-03-06 14:00:00
5,O733,,Getting dress,2021-03-06 00:00:00,23.0,Saturday,14:10,15:43,93.0,0.0,2021-03-06 14:10:00,2021-03-06 15:43:00
5,ED145,,Eating,2021-03-06 00:00:00,23.0,Saturday,16:45,18:00,75.0,2.0,2021-03-06 16:45:00,2021-03-06 18:00:00
5,T695,,Travelling,2021-03-06 00:00:00,23.0,Saturday,18:00,18:30,30.0,-2.0,2021-03-06 18:00:00,2021-03-06 18:30:00
5,L418,,Leisure,2021-03-06 00:00:00,23.0,Saturday,18:30,21:30,180.0,2.0,2021-03-06 18:30:00,2021-03-06 21:30:00
5,UD415,,Using devices,2021-03-06 00:00:00,23.0,Saturday,21:30,23:00,90.0,1.0,2021-03-06 21:30:00,2021-03-06 23:00:00
5,S801,,Sleep,2021-03-06 00:00:00,23.0,Saturday,23:00,08:36,576.0,2.0,2021-03-06 23:00:00,2021-03-06 08:36:00
5,O733,,Getting dress,2021-03-07 00:00:00,23.0,Sunday,08:51,09:52,61.0,2.0,2021-03-07 08:51:00,2021-03-07 09:52:00
5,ED145,,Eating,2021-03-07 00:00:00,23.0,Sunday,10:06,10:30,24.0,1.0,2021-03-07 10:06:00,2021-03-07 10:30:00
5,X893,,Exercise,2021-03-07 00:00:00,23.0,Sunday,10:42,12:30,108.0,1.0,2021-03-07 10:42:00,2021-03-07 12:30:00
5,O733,,Getting dress,2021-03-07 00:00:00,23.0,Sunday,12:36,13:00,24.0,-1.0,2021-03-07 12:36:00,2021-03-07 13:00:00
5,ED145,,Eating,2021-03-07 00:00:00,23.0,Sunday,13:05,14:30,85.0,1.0,2021-03-07 13:05:00,2021-03-07 14:30:00
5,UD415,,Using devices,2021-03-07 00:00:00,23.0,Sunday,14:30,15:00,30.0,1.0,2021-03-07 14:30:00,2021-03-07 15:00:00
5,CW982,,Coursework,2021-03-07 00:00:00,23.0,Sunday,15:00,18:00,180.0,-1.0,2021-03-07 15:00:00,2021-03-07 18:00:00
5,L418,,Leisure,2021-03-07 00:00:00,23.0,Sunday,18:00,19:30,90.0,2.0,2021-03-07 18:00:00,2021-03-07 19:30:00
5,ED145,,Eating,2021-03-07 00:00:00,23.0,Sunday,19:42,20:36,54.0,0.0,2021-03-07 19:42:00,2021-03-07 20:36:00
5,UD415,,Using devices,2021-03-07 00:00:00,23.0,Sunday,20:50,23:30,160.0,2.0,2021-03-07 20:50:00,2021-03-07 23:30:00
5,S801,,Sleep,2021-03-07 00:00:00,23.0,Sunday,23:30,07:30,480.0,2.0,2021-03-07 23:30:00,2021-03-07 07:30:00
5,ED145,,Eating,2021-03-08 00:00:00,24.0,Monday,07:30,08:00,30.0,-1.0,2021-03-08 07:30:00,2021-03-08 08:00:00
5,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,08:00,12:00,240.0,1.0,2021-03-08 08:00:00,2021-03-08 12:00:00
5,ED145,,Eating,2021-03-08 00:00:00,24.0,Monday,12:17,13:30,73.0,0.0,2021-03-08 12:17:00,2021-03-08 13:30:00
5,L418,,Leisure,2021-03-08 00:00:00,24.0,Monday,13:42,15:00,78.0,2.0,2021-03-08 13:42:00,2021-03-08 15:00:00
5,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,15:06,18:45,219.0,1.0,2021-03-08 15:06:00,2021-03-08 18:45:00
5,UD415,,Using devices,2021-03-08 00:00:00,24.0,Monday,18:56,19:40,44.0,1.0,2021-03-08 18:56:00,2021-03-08 19:40:00
5,ED145,,Eating,2021-03-08 00:00:00,24.0,Monday,19:53,20:37,44.0,1.0,2021-03-08 19:53:00,2021-03-08 20:37:00
5,UD415,,Using devices,2021-03-08 00:00:00,24.0,Monday,21:00,22:30,90.0,1.0,2021-03-08 21:00:00,2021-03-08 22:30:00
5,S801,,Sleep,2021-03-08 00:00:00,24.0,Monday,22:43,07:30,527.0,2.0,2021-03-08 22:43:00,2021-03-08 07:30:00
6,CW982,,Designing and making this form,2021-03-06 00:00:00,23.0,Saturday,11:00,13:00,120.0,-2.0,2021-03-06 11:00:00,2021-03-06 13:00:00
6,ED145,UD415,Eating lunch and watching TV (chicken salad),2021-03-06 00:00:00,23.0,Saturday,13:00,15:00,120.0,1.0,2021-03-06 13:00:00,2021-03-06 15:00:00
6,X893,R523,Short run and audio book,2021-03-06 00:00:00,23.0,Saturday,15:00,16:00,60.0,2.0,2021-03-06 15:00:00,2021-03-06 16:00:00
6,CW982,,,2021-03-06 00:00:00,23.0,Saturday,16:15,18:00,105.0,0.0,2021-03-06 16:15:00,2021-03-06 18:00:00
6,ED145,,Dinner takeaway,2021-03-06 00:00:00,23.0,Saturday,18:00,20:00,120.0,2.0,2021-03-06 18:00:00,2021-03-06 20:00:00
6,ED145,R523,Lunch and Reading,2021-03-07 00:00:00,24.0,Sunday,13:00,15:00,120.0,2.0,2021-03-07 13:00:00,2021-03-07 15:00:00
6,X893,,Run,2021-03-07 00:00:00,24.0,Sunday,15:00,15:30,30.0,0.0,2021-03-07 15:00:00,2021-03-07 15:30:00
6,CW982,,,2021-03-07 00:00:00,24.0,Sunday,16:00,18:00,120.0,-1.0,2021-03-07 16:00:00,2021-03-07 18:00:00
6,ED145,,Sunday Dinner,2021-03-07 00:00:00,24.0,Sunday,18:00,19:00,60.0,2.0,2021-03-07 18:00:00,2021-03-07 19:00:00
6,S801,,,2021-03-08 00:00:00,24.0,Monday,09:00,00:00,540.0,1.0,2021-03-08 09:00:00,2021-03-08 00:00:00
6,CW982,,,2021-03-08 00:00:00,24.0,Monday,09:30,13:00,210.0,0.0,2021-03-08 09:30:00,2021-03-08 13:00:00
6,ED145,UD415,Lunch and TV,2021-03-08 00:00:00,24.0,Monday,13:00,15:00,120.0,1.0,2021-03-08 13:00:00,2021-03-08 15:00:00
6,CW982,,,2021-03-08 00:00:00,24.0,Monday,15:00,17:30,150.0,0.0,2021-03-08 15:00:00,2021-03-08 17:30:00
6,ED145,,,2021-03-08 00:00:00,24.0,Monday,17:30,18:30,60.0,2.0,2021-03-08 17:30:00,2021-03-08 18:30:00
6,X893,R523,Running and Audiobook,2021-03-08 00:00:00,24.0,Monday,18:30,19:30,60.0,2.0,2021-03-08 18:30:00,2021-03-08 19:30:00
7,S801,,Sleep,2021-03-04 00:00:00,23.0,Thursday,03:15:00,11:00:00,465.0,2.0,2021-03-04 03:15:00,2021-03-04 11:00:00
7,ED145,,Eating / Drinking,2021-03-04 00:00:00,23.0,Thursday,11:00:00,11:30:00,30.0,1.0,2021-03-04 11:00:00,2021-03-04 11:30:00
7,L418,,Leisure,2021-03-04 00:00:00,23.0,Thursday,11:30:00,13:00:00,90.0,0.0,2021-03-04 11:30:00,2021-03-04 13:00:00
7,CW982,,Coursework,2021-03-04 00:00:00,23.0,Thursday,13:00:00,13:30:00,30.0,-1.0,2021-03-04 13:00:00,2021-03-04 13:30:00
7,O733,,Other,2021-03-04 00:00:00,23.0,Thursday,13:30:00,14:30:00,60.0,0.0,2021-03-04 13:30:00,2021-03-04 14:30:00
7,CW982,,Coursework,2021-03-04 00:00:00,23.0,Thursday,14:30:00,17:15:00,165.0,-1.0,2021-03-04 14:30:00,2021-03-04 17:15:00
7,EL642,,Education / Lectures,2021-03-04 00:00:00,23.0,Thursday,17:15:00,18:15:00,60.0,0.0,2021-03-04 17:15:00,2021-03-04 18:15:00
7,EL642,,Education / Lectures,2021-03-04 00:00:00,23.0,Thursday,18:15:00,19:15:00,60.0,1.0,2021-03-04 18:15:00,2021-03-04 19:15:00
7,ED145,,Eating / Drinking,2021-03-04 00:00:00,23.0,Thursday,19:15:00,20:15:00,60.0,2.0,2021-03-04 19:15:00,2021-03-04 20:15:00
7,L418,,Leisure,2021-03-04 00:00:00,23.0,Thursday,20:15:00,21:15:00,60.0,2.0,2021-03-04 20:15:00,2021-03-04 21:15:00
7,R523,,Reading,2021-03-04 00:00:00,23.0,Thursday,21:15:00,22:15:00,60.0,1.0,2021-03-04 21:15:00,2021-03-04 22:15:00
7,EL642,,Education / Lectures,2021-03-04 00:00:00,23.0,Thursday,22:15:00,00:00:00,105.0,1.0,2021-03-04 22:15:00,2021-03-04 00:00:00
7,EL642,,Education / Lectures,2021-03-05 00:00:00,23.0,Friday,00:00:00,00:15:00,15.0,1.0,2021-03-05 00:00:00,2021-03-05 00:15:00
7,O733,,Other,2021-03-05 00:00:00,23.0,Friday,00:15:00,00:45:00,30.0,0.0,2021-03-05 00:15:00,2021-03-05 00:45:00
7,R523,,Reading,2021-03-05 00:00:00,23.0,Friday,00:45:00,01:15:00,30.0,2.0,2021-03-05 00:45:00,2021-03-05 01:15:00
7,L418,,Leisure,2021-03-05 00:00:00,23.0,Friday,01:15:00,02:30:00,75.0,2.0,2021-03-05 01:15:00,2021-03-05 02:30:00
7,S801,,Sleep,2021-03-05 00:00:00,23.0,Friday,02:30:00,11:30:00,540.0,2.0,2021-03-05 02:30:00,2021-03-05 11:30:00
7,ED145,,Eating / Drinking,2021-03-05 00:00:00,23.0,Friday,11:30:00,12:15:00,45.0,1.0,2021-03-05 11:30:00,2021-03-05 12:15:00
7,L418,,Leisure,2021-03-05 00:00:00,23.0,Friday,12:15:00,13:30:00,75.0,2.0,2021-03-05 12:15:00,2021-03-05 13:30:00
7,O733,,Other,2021-03-05 00:00:00,23.0,Friday,13:30:00,14:00:00,30.0,0.0,2021-03-05 13:30:00,2021-03-05 14:00:00
7,CW982,,Coursework,2021-03-05 00:00:00,23.0,Friday,14:00:00,17:15:00,195.0,0.0,2021-03-05 14:00:00,2021-03-05 17:15:00
7,EL642,,Education / Lectures,2021-03-05 00:00:00,23.0,Friday,17:15:00,18:15:00,60.0,0.0,2021-03-05 17:15:00,2021-03-05 18:15:00
7,EL642,,Education / Lectures,2021-03-05 00:00:00,23.0,Friday,18:15:00,18:30:00,15.0,-2.0,2021-03-05 18:15:00,2021-03-05 18:30:00
7,L418,,Leisure,2021-03-05 00:00:00,23.0,Friday,18:30:00,19:00:00,30.0,2.0,2021-03-05 18:30:00,2021-03-05 19:00:00
7,ED145,,Eating / Drinking,2021-03-05 00:00:00,23.0,Friday,19:00:00,19:30:00,30.0,2.0,2021-03-05 19:00:00,2021-03-05 19:30:00
7,CW982,,Coursework,2021-03-05 00:00:00,23.0,Friday,19:30:00,20:15:00,45.0,1.0,2021-03-05 19:30:00,2021-03-05 20:15:00
7,EL642,,Education / Lectures,2021-03-05 00:00:00,23.0,Friday,20:15:00,21:15:00,60.0,0.0,2021-03-05 20:15:00,2021-03-05 21:15:00
7,O733,,Other,2021-03-05 00:00:00,23.0,Friday,21:15:00,21:45:00,30.0,0.0,2021-03-05 21:15:00,2021-03-05 21:45:00
7,R523,,Reading,2021-03-05 00:00:00,23.0,Friday,21:45:00,23:45:00,120.0,2.0,2021-03-05 21:45:00,2021-03-05 23:45:00
7,R523,,Reading,2021-03-05 00:00:00,23.0,Friday,23:45:00,00:00:00,15.0,2.0,2021-03-05 23:45:00,2021-03-05 00:00:00
7,R523,,Reading,2021-03-06 00:00:00,23.0,Saturday,00:00:00,01:00:00,60.0,1.0,2021-03-06 00:00:00,2021-03-06 01:00:00
7,CW982,,Coursework,2021-03-06 00:00:00,23.0,Saturday,01:00:00,02:15:00,75.0,1.0,2021-03-06 01:00:00,2021-03-06 02:15:00
7,L418,,Leisure,2021-03-06 00:00:00,23.0,Saturday,02:15:00,04:15:00,120.0,2.0,2021-03-06 02:15:00,2021-03-06 04:15:00
7,S801,,Sleep,2021-03-06 00:00:00,23.0,Saturday,04:15:00,12:00:00,465.0,2.0,2021-03-06 04:15:00,2021-03-06 12:00:00
7,ED145,,Eating / Drinking,2021-03-06 00:00:00,23.0,Saturday,12:00:00,12:30:00,30.0,2.0,2021-03-06 12:00:00,2021-03-06 12:30:00
7,L418,,Leisure,2021-03-06 00:00:00,23.0,Saturday,12:30:00,13:00:00,30.0,2.0,2021-03-06 12:30:00,2021-03-06 13:00:00
7,O733,,Other,2021-03-06 00:00:00,23.0,Saturday,13:00:00,13:30:00,30.0,1.0,2021-03-06 13:00:00,2021-03-06 13:30:00
7,R523,,Reading,2021-03-06 00:00:00,23.0,Saturday,13:30:00,15:00:00,90.0,1.0,2021-03-06 13:30:00,2021-03-06 15:00:00
7,CW982,,Coursework,2021-03-06 00:00:00,23.0,Saturday,15:00:00,17:00:00,120.0,-1.0,2021-03-06 15:00:00,2021-03-06 17:00:00
7,CW982,,Coursework,2021-03-06 00:00:00,23.0,Saturday,17:00:00,21:00:00,240.0,-1.0,2021-03-06 17:00:00,2021-03-06 21:00:00
7,O733,,Other,2021-03-06 00:00:00,23.0,Saturday,21:00:00,21:30:00,30.0,1.0,2021-03-06 21:00:00,2021-03-06 21:30:00
7,R523,,Reading,2021-03-06 00:00:00,23.0,Saturday,21:30:00,00:00:00,150.0,1.0,2021-03-06 21:30:00,2021-03-06 00:00:00
9,S801,,,2021-03-08 00:00:00,24.0,Monday,05:30,10:15,285.0,1.0,2021-03-08 05:30:00,2021-03-08 10:15:00
9,O733,,Shower,2021-03-08 00:00:00,24.0,Monday,10:15,10:30,15.0,0.0,2021-03-08 10:15:00,2021-03-08 10:30:00
9,CW982,UD415,Coursework on laptop,2021-03-08 00:00:00,24.0,Monday,10:30,11:45,75.0,0.0,2021-03-08 10:30:00,2021-03-08 11:45:00
9,EL642,UD415,Lectures on laptop,2021-03-08 00:00:00,24.0,Monday,11:45,12:15,30.0,1.0,2021-03-08 11:45:00,2021-03-08 12:15:00
9,H179,,Laundry,2021-03-08 00:00:00,24.0,Monday,12:15,12:30,15.0,-2.0,2021-03-08 12:15:00,2021-03-08 12:30:00
9,EL642,UD415,Lectures on laptop,2021-03-08 00:00:00,24.0,Monday,12:30,13:45,75.0,0.0,2021-03-08 12:30:00,2021-03-08 13:45:00
9,ED145,,Cooking and Eating lunch,2021-03-08 00:00:00,24.0,Monday,13:45,15:15,90.0,-1.0,2021-03-08 13:45:00,2021-03-08 15:15:00
9,UD415,,Watching Youtube on laptop,2021-03-08 00:00:00,24.0,Monday,15:15,15:30,15.0,1.0,2021-03-08 15:15:00,2021-03-08 15:30:00
9,EL642,UD415,Lectures on laptop,2021-03-08 00:00:00,24.0,Monday,15:30,18:00,150.0,0.0,2021-03-08 15:30:00,2021-03-08 18:00:00
9,L418,UD415,Watching TV with house,2021-03-08 00:00:00,24.0,Monday,18:00,20:00,120.0,2.0,2021-03-08 18:00:00,2021-03-08 20:00:00
9,EL642,UD415,Lectures on laptop,2021-03-08 00:00:00,24.0,Monday,20:00,21:00,60.0,-1.0,2021-03-08 20:00:00,2021-03-08 21:00:00
9,O733,,Food shopping,2021-03-08 00:00:00,24.0,Monday,21:00,21:30,30.0,1.0,2021-03-08 21:00:00,2021-03-08 21:30:00
9,EL642,UD415,Lectures on laptop,2021-03-08 00:00:00,24.0,Monday,21:30,00:00,150.0,-1.0,2021-03-08 21:30:00,2021-03-08 00:00:00
9,ED145,,Cooking and Eating Dinner,2021-03-09 00:00:00,24.0,Tuesday,00:00,00:30,30.0,-1.0,2021-03-09 00:00:00,2021-03-09 00:30:00
9,UD415,,Watching Youtube on laptop,2021-03-09 00:00:00,24.0,Tuesday,00:30,00:45,15.0,1.0,2021-03-09 00:30:00,2021-03-09 00:45:00
9,EL642,,Lectures on laptop,2021-03-09 00:00:00,24.0,Tuesday,00:45,02:45,120.0,-1.0,2021-03-09 00:45:00,2021-03-09 02:45:00
9,H179,,Clean dishes and kitchen,2021-03-09 00:00:00,24.0,Tuesday,02:45,03:00,15.0,-2.0,2021-03-09 02:45:00,2021-03-09 03:00:00
9,EL642,UD415,Lectures on laptop,2021-03-09 00:00:00,24.0,Tuesday,03:00,03:45,45.0,-1.0,2021-03-09 03:00:00,2021-03-09 03:45:00
9,UD415,,Social Media on phone,2021-03-09 00:00:00,24.0,Tuesday,03:45,04:30,45.0,1.0,2021-03-09 03:45:00,2021-03-09 04:30:00
9,S801,,,2021-03-09 00:00:00,24.0,Tuesday,04:30,12:30,480.0,1.0,2021-03-09 04:30:00,2021-03-09 12:30:00
9,O733,,Shower,2021-03-09 00:00:00,24.0,Tuesday,12:30,12:45,15.0,1.0,2021-03-09 12:30:00,2021-03-09 12:45:00
9,H179,,Cleaning Room,2021-03-09 00:00:00,24.0,Tuesday,12:45,14:00,75.0,-1.0,2021-03-09 12:45:00,2021-03-09 14:00:00
9,ED145,,Cooking and Eating Lunch,2021-03-09 00:00:00,24.0,Tuesday,14:00,15:00,60.0,1.0,2021-03-09 14:00:00,2021-03-09 15:00:00
9,UD415,,Watching Youtube on laptop,2021-03-09 00:00:00,24.0,Tuesday,15:00,15:30,30.0,1.0,2021-03-09 15:00:00,2021-03-09 15:30:00
9,EL642,UD415,Lectures on laptop,2021-03-09 00:00:00,24.0,Tuesday,15:30,16:30,60.0,-1.0,2021-03-09 15:30:00,2021-03-09 16:30:00
9,L418,,Chatting with house,2021-03-09 00:00:00,24.0,Tuesday,16:30,17:15,45.0,1.0,2021-03-09 16:30:00,2021-03-09 17:15:00
9,T695,,Travelling to work,2021-03-09 00:00:00,24.0,Tuesday,17:15,18:00,45.0,-1.0,2021-03-09 17:15:00,2021-03-09 18:00:00
9,PW101,,,2021-03-09 00:00:00,24.0,Tuesday,18:00,21:00,180.0,2.0,2021-03-09 18:00:00,2021-03-09 21:00:00
9,T695,,Travelling to other work,2021-03-09 00:00:00,24.0,Tuesday,21:00,21:45,45.0,-1.0,2021-03-09 21:00:00,2021-03-09 21:45:00
9,ED145,,Eating Dinner,2021-03-09 00:00:00,24.0,Tuesday,21:45,22:00,15.0,1.0,2021-03-09 21:45:00,2021-03-09 22:00:00
9,PW101,,,2021-03-09 00:00:00,24.0,Tuesday,22:00,00:00,120.0,-1.0,2021-03-09 22:00:00,2021-03-09 00:00:00
9,PW101,,,2021-03-10 00:00:00,24.0,Wednesday,00:00,06:00,360.0,-1.0,2021-03-10 00:00:00,2021-03-10 06:00:00
9,T695,,Travelling home,2021-03-10 00:00:00,24.0,Wednesday,06:00,06:15,15.0,-1.0,2021-03-10 06:00:00,2021-03-10 06:15:00
9,UD415,,Watching Youtube on phone,2021-03-10 00:00:00,24.0,Wednesday,06:15,06:45,30.0,0.0,2021-03-10 06:15:00,2021-03-10 06:45:00
9,S801,,,2021-03-10 00:00:00,24.0,Wednesday,06:45,12:45,360.0,-1.0,2021-03-10 06:45:00,2021-03-10 12:45:00
9,UD415,,Social Media on phone,2021-03-10 00:00:00,24.0,Wednesday,12:45,14:30,105.0,0.0,2021-03-10 12:45:00,2021-03-10 14:30:00
9,ED145,,Cooking and Eating Lunch,2021-03-10 00:00:00,24.0,Wednesday,14:30,16:00,90.0,-1.0,2021-03-10 14:30:00,2021-03-10 16:00:00
9,EL642,UD415,Lectures on laptop,2021-03-10 00:00:00,24.0,Wednesday,16:00,17:00,60.0,-1.0,2021-03-10 16:00:00,2021-03-10 17:00:00
9,UD415,,Watching Youtube on laptop,2021-03-10 00:00:00,24.0,Wednesday,17:00,17:45,45.0,1.0,2021-03-10 17:00:00,2021-03-10 17:45:00
9,S801,,,2021-03-10 00:00:00,24.0,Wednesday,17:45,20:15,150.0,-1.0,2021-03-10 17:45:00,2021-03-10 20:15:00
9,UD415,,Social Media on phone,2021-03-10 00:00:00,24.0,Wednesday,20:15,21:00,45.0,-1.0,2021-03-10 20:15:00,2021-03-10 21:00:00
9,ED145,,Cooking and Eating Dinner,2021-03-10 00:00:00,24.0,Wednesday,21:00,21:30,30.0,0.0,2021-03-10 21:00:00,2021-03-10 21:30:00
9,UD415,,Social Media on phone,2021-03-10 00:00:00,24.0,Wednesday,21:30,22:45,75.0,-1.0,2021-03-10 21:30:00,2021-03-10 22:45:00
9,T695,,Travelling to work,2021-03-10 00:00:00,24.0,Wednesday,22:45,23:00,15.0,-1.0,2021-03-10 22:45:00,2021-03-10 23:00:00
9,PW101,,,2021-03-10 00:00:00,24.0,Wednesday,23:00,00:00,60.0,-1.0,2021-03-10 23:00:00,2021-03-10 00:00:00
10,H179,,Aquarium water testing,2021-03-07 00:00:00,23.0,Sunday,06:30:00,07:00:00,30.0,1.0,2021-03-07 06:30:00,2021-03-07 07:00:00
10,ED145,H179,Drinking coffee and cleaning,2021-03-07 00:00:00,23.0,Sunday,07:00:00,07:30:00,30.0,0.0,2021-03-07 07:00:00,2021-03-07 07:30:00
10,CW982,,ML2 Coursework,2021-03-07 00:00:00,23.0,Sunday,07:30:00,10:30:00,180.0,-1.0,2021-03-07 07:30:00,2021-03-07 10:30:00
10,H179,R523,Researching fire safety legislature,2021-03-07 00:00:00,23.0,Sunday,10:30:00,10:45:00,15.0,-2.0,2021-03-07 10:30:00,2021-03-07 10:45:00
10,CW982,EL642,ML2 Coursework,2021-03-07 00:00:00,23.0,Sunday,10:45:00,12:30:00,105.0,0.0,2021-03-07 10:45:00,2021-03-07 12:30:00
10,ED145,,Eating Lunch,2021-03-07 00:00:00,23.0,Sunday,12:30:00,12:45:00,15.0,2.0,2021-03-07 12:30:00,2021-03-07 12:45:00
10,CW982,EL642,ML2 Coursework,2021-03-07 00:00:00,23.0,Sunday,12:45:00,17:00:00,255.0,1.0,2021-03-07 12:45:00,2021-03-07 17:00:00
10,UD415,L418,Phoning my sister,2021-03-07 00:00:00,23.0,Sunday,17:00:00,18:00:00,60.0,2.0,2021-03-07 17:00:00,2021-03-07 18:00:00
10,ED145,,Dinner,2021-03-07 00:00:00,23.0,Sunday,18:00:00,19:00:00,60.0,2.0,2021-03-07 18:00:00,2021-03-07 19:00:00
10,CW982,EL642,ML2 Coursework,2021-03-07 00:00:00,23.0,Sunday,19:00:00,21:00:00,120.0,1.0,2021-03-07 19:00:00,2021-03-07 21:00:00
10,UD415,L418,Watching netflix,2021-03-07 00:00:00,23.0,Sunday,21:00:00,22:00:00,60.0,2.0,2021-03-07 21:00:00,2021-03-07 22:00:00
10,S801,,Sleeping,2021-03-07 00:00:00,23.0,Sunday,22:00:00,00:00:00,120.0,2.0,2021-03-07 22:00:00,2021-03-07 00:00:00
10,S801,,Sleeping,2021-03-08 00:00:00,24.0,Monday,00:00:00,06:00:00,360.0,2.0,2021-03-08 00:00:00,2021-03-08 06:00:00
10,R523,L418,Doing crossword,2021-03-08 00:00:00,24.0,Monday,06:00:00,06:45:00,45.0,2.0,2021-03-08 06:00:00,2021-03-08 06:45:00
10,H179,L418,Aquarium water tests,2021-03-08 00:00:00,24.0,Monday,06:45:00,07:15:00,30.0,1.0,2021-03-08 06:45:00,2021-03-08 07:15:00
10,ED145,H179,Drinking coffee and cleaning,2021-03-08 00:00:00,24.0,Monday,07:15:00,08:00:00,45.0,1.0,2021-03-08 07:15:00,2021-03-08 08:00:00
10,CW982,EL642,ADS Coursework,2021-03-08 00:00:00,24.0,Monday,08:00:00,12:30:00,270.0,-2.0,2021-03-08 08:00:00,2021-03-08 12:30:00
10,ED145,,Lunch,2021-03-08 00:00:00,24.0,Monday,12:30:00,13:15:00,45.0,2.0,2021-03-08 12:30:00,2021-03-08 13:15:00
10,CW982,EL642,ADS Coursework,2021-03-08 00:00:00,24.0,Monday,13:15:00,14:00:00,45.0,0.0,2021-03-08 13:15:00,2021-03-08 14:00:00
10,R523,,Researching property law,2021-03-08 00:00:00,24.0,Monday,14:00:00,14:30:00,30.0,-2.0,2021-03-08 14:00:00,2021-03-08 14:30:00
10,H179,,Meeting with solicitor,2021-03-08 00:00:00,24.0,Monday,14:30:00,15:00:00,30.0,0.0,2021-03-08 14:30:00,2021-03-08 15:00:00
10,H179,,Meeting with building committee,2021-03-08 00:00:00,24.0,Monday,15:00:00,15:30:00,30.0,0.0,2021-03-08 15:00:00,2021-03-08 15:30:00
10,CW982,EL642,ADS Coursework,2021-03-08 00:00:00,24.0,Monday,15:30:00,17:30:00,120.0,0.0,2021-03-08 15:30:00,2021-03-08 17:30:00
10,ED145,,Dinner,2021-03-08 00:00:00,24.0,Monday,17:30:00,18:00:00,30.0,2.0,2021-03-08 17:30:00,2021-03-08 18:00:00
10,CW982,EL642,ADS Coursework,2021-03-08 00:00:00,24.0,Monday,18:00:00,21:00:00,180.0,1.0,2021-03-08 18:00:00,2021-03-08 21:00:00
10,H179,,Fixing faulty fire alarm,2021-03-08 00:00:00,24.0,Monday,21:00:00,21:30:00,30.0,-2.0,2021-03-08 21:00:00,2021-03-08 21:30:00
10,H179,,Calling maintenance team,2021-03-08 00:00:00,24.0,Monday,21:30:00,22:00:00,30.0,-2.0,2021-03-08 21:30:00,2021-03-08 22:00:00
10,CW982,EL642,ADS Coursework,2021-03-08 00:00:00,24.0,Monday,22:00:00,23:30:00,90.0,0.0,2021-03-08 22:00:00,2021-03-08 23:30:00
10,S801,,Sleeping,2021-03-08 00:00:00,24.0,Monday,23:30:00,00:00:00,30.0,2.0,2021-03-08 23:30:00,2021-03-08 00:00:00
10,S801,,sleeping,2021-03-09 00:00:00,24.0,Tuesday,00:00:00,03:00:00,180.0,2.0,2021-03-09 00:00:00,2021-03-09 03:00:00
10,H179,,disabling fire alarm,2021-03-09 00:00:00,24.0,Tuesday,03:00:00,03:15:00,15.0,-2.0,2021-03-09 03:00:00,2021-03-09 03:15:00
10,S801,,Sleeping,2021-03-09 00:00:00,24.0,Tuesday,03:15:00,04:00:00,45.0,2.0,2021-03-09 03:15:00,2021-03-09 04:00:00
10,H179,,Disabling fire alarm,2021-03-09 00:00:00,24.0,Tuesday,04:00:00,04:15:00,15.0,-2.0,2021-03-09 04:00:00,2021-03-09 04:15:00
10,R523,L418,Researching slime moulds,2021-03-09 00:00:00,24.0,Tuesday,04:15:00,06:00:00,105.0,2.0,2021-03-09 04:15:00,2021-03-09 06:00:00
10,H179,L418,Tetsing aquarium water,2021-03-09 00:00:00,24.0,Tuesday,06:00:00,06:30:00,30.0,1.0,2021-03-09 06:00:00,2021-03-09 06:30:00
10,ED145,,Drinking coffee,2021-03-09 00:00:00,24.0,Tuesday,06:30:00,07:00:00,30.0,2.0,2021-03-09 06:30:00,2021-03-09 07:00:00
10,CW982,EL642,ML2 Coursework,2021-03-09 00:00:00,24.0,Tuesday,07:00:00,13:00:00,360.0,1.0,2021-03-09 07:00:00,2021-03-09 13:00:00
10,ED145,,Lunch,2021-03-09 00:00:00,24.0,Tuesday,13:00:00,13:15:00,15.0,2.0,2021-03-09 13:00:00,2021-03-09 13:15:00
10,CW982,EL642,ML2 Coursework,2021-03-09 00:00:00,24.0,Tuesday,13:15:00,15:30:00,135.0,1.0,2021-03-09 13:15:00,2021-03-09 15:30:00
10,H179,,Arranging solicitor appointments,2021-03-09 00:00:00,24.0,Tuesday,15:30:00,17:00:00,90.0,-2.0,2021-03-09 15:30:00,2021-03-09 17:00:00
10,ED145,,Dinner,2021-03-09 00:00:00,24.0,Tuesday,17:00:00,18:00:00,60.0,2.0,2021-03-09 17:00:00,2021-03-09 18:00:00
10,CW982,EL642,ADS Coursework,2021-03-09 00:00:00,24.0,Tuesday,18:00:00,20:00:00,120.0,0.0,2021-03-09 18:00:00,2021-03-09 20:00:00
10,CW982,EL642,ML2 Coursework,2021-03-09 00:00:00,24.0,Tuesday,20:00:00,22:30:00,150.0,2.0,2021-03-09 20:00:00,2021-03-09 22:30:00
